# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
3.535533910000000e-01  17496  1.821919796244035e+01  8  1.000000000000000e+00  9.457936538000000e+00  5.049496520000000e-01
2.500000000000000e-01  20856  1.470460669933814e+01  9  1.000000000000000e+00  1.220182300400000e+01  6.406298890000000e-01
1.767766950000000e-01  28264  1.126669482811335e+01  12  1.000000000000000e+00  1.573641244200000e+01  1.448000576000000e+00
1.250000000000000e-01  59030  6.845301966351736e+00  13  1.000000000000000e+00  3.199441104200000e+01  5.273933185000000e+00
8.838834800000001e-02  169549  3.367310415662856e+00  16  1.000000000000000e+00  9.213299040000001e+01  1.292662035100000e+01
6.250000000000000e-02  445496  1.751542268870840e+00  17  1.000000000000000e+00  2.535963407970000e+02  2.783658406700000e+01
4.420000000000000e-02  1270577  8.577982632736688e-01  22  1.000000000000000e+00  7.243541923230000e+02  1.007622023900000e+02
3.125000000000000e-02  3443619  4.371149087478597e-01  25  1.000000000000000e+00  1.794804363450000e+03  2.410672064460000e+02
