# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
3.535533910000000e-01  17496  1.821919796245005e+01  15  3.736540639211693e+00  1.029178624800000e+01  2.053854570000000e-01
2.500000000000000e-01  20856  1.470460669931782e+01  18  6.784762591278633e+00  1.212607628900000e+01  2.337760440000000e-01
1.767766950000000e-01  28264  1.126669482810505e+01  24  1.590568579324121e+01  1.764051506100000e+01  5.208653580000000e-01
1.250000000000000e-01  59030  6.845301966345431e+00  29  3.207504256217430e+01  3.562204346800000e+01  4.773932280000000e+00
8.838834800000001e-02  169549  3.367310415662222e+00  37  8.150115424645259e+01  1.001884957150000e+02  9.108415706000001e+00
6.250000000000000e-02  445496  1.751542268871148e+00  44  1.695597041969340e+02  2.628061797120000e+02  2.072806455700000e+01
4.420000000000000e-02  1270577  8.577982632737287e-01  56  4.569819151212972e+02  7.918587145460001e+02  6.346453511300000e+01
3.125000000000000e-02  3443619  4.371149087484174e-01  67  1.030301273336683e+03  1.996600819403000e+03  2.001135168000000e+02
