# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
2.500000000000000e-01  4449  6.911705339078215e-310  10  1.398144804682899e+00  1.559505030000000e-01  5.688652330000000e-01
1.767766950000000e-01  12175  6.911705339078215e-310  11  1.626242146998791e+00  3.962200660000000e-01  1.282902319000000e+00
1.250000000000000e-01  33836  6.911705339078215e-310  14  2.144106518307920e+00  1.151865427000000e+00  8.345313290000000e+00
8.838834800000001e-02  94037  6.911705339078215e-310  17  3.063536544066603e+00  4.568153683000000e+00  1.952147924000000e+01
6.250000000000000e-02  262213  6.911705339078215e-310  20  4.452592636167103e+00  1.272018621200000e+01  4.992935930900001e+01
4.420000000000000e-02  733533  6.911705339078215e-310  25  6.805671322544688e+00  3.725225336100000e+01  1.443698035720000e+02
3.125000000000000e-02  2061066  6.911705339078215e-310  29  9.973897145651783e+00  1.206525200840000e+02  4.695829629610000e+02
