# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
3.535533910000000e-01  17496  1.821919796243718e+01  12  1.799021707450149e+00  1.290473872000000e+01  7.398947380000001e-01
2.500000000000000e-01  20856  1.470460669933369e+01  13  1.982437676499751e+00  1.296231430300000e+01  7.617321730000000e-01
1.767766950000000e-01  28264  1.126669482811437e+01  15  2.904120987459382e+00  1.976937678800000e+01  1.308505595000000e+00
1.250000000000000e-01  59030  6.845301966351744e+00  16  3.781966852626694e+00  3.823258726100000e+01  4.677400845000000e+00
8.838834800000001e-02  169549  3.367310415662951e+00  17  5.529393334331614e+00  1.080272103680000e+02  1.162751481200000e+01
6.250000000000000e-02  445496  1.751542268870785e+00  19  7.297854802101963e+00  2.488564227500000e+02  2.534263170800000e+01
4.420000000000000e-02  1270577  8.577982632736335e-01  22  1.074493990564716e+01  7.033628242670001e+02  7.790073073300000e+01
3.125000000000000e-02  3443619  4.371149087478495e-01  25  1.473541773241642e+01  4.392206505589000e+03  2.453608578460000e+02
