# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
2.500000000000000e-01  4449  4.905207651280687e+01  539  2.266618895047746e+04  9.753395300000000e-01  1.457584610000000e+00
1.767766950000000e-01  12175  5.042405322468716e+01  10000  2.346072703954445e+05  4.938703502000000e+00  7.991399486700000e+01
