# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
3.535533910000000e-01  17496  6.953194766462651e-310  10  1.600358833710666e+00  5.438913824000000e+00  8.822824190000000e-01
2.500000000000000e-01  20856  6.953194766462651e-310  11  1.880146193742178e+00  6.726939814000001e+00  9.328883180000000e-01
1.767766950000000e-01  28264  6.953194766462651e-310  14  2.640124318515047e+00  8.593156227000000e+00  1.480398771000000e+00
1.250000000000000e-01  59030  6.953194766462651e-310  17  3.512016220094375e+00  1.908261945200000e+01  5.120845177000000e+00
8.838834800000001e-02  169549  6.953194766462651e-310  20  4.942255298824596e+00  4.194367836500000e+01  1.234455134900000e+01
6.250000000000000e-02  445496  6.953194766462651e-310  24  6.652979779539153e+00  1.485009348830000e+02  4.156812731600000e+01
4.420000000000000e-02  1270577  6.953194766462651e-310  29  9.482066172646402e+00  3.456076463090000e+02  1.529205472720000e+02
3.125000000000000e-02  3443619  6.953194766462651e-310  34  1.298523997464064e+01  1.028313492539000e+03  3.796746274360000e+02
