# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
2.500000000000000e-01  4449  3.004937988889633e-316  97  1.747507156700644e+02  1.168955972000000e+00  7.164140200000001e-02
1.767766950000000e-01  12175  3.004937988889633e-316  704  3.819312023771130e+02  4.731513401000000e+00  1.538822805000000e+00
1.250000000000000e-01  33836  3.004937988889633e-316  1718  1.626528796185576e+03  1.298473014100000e+01  6.062608559000000e+01
8.838834800000001e-02  94037  3.004937988889633e-316  600  9.124560305052108e+03  3.215037383500000e+01  3.812757004200000e+01
6.250000000000000e-02  262213  3.004937988889633e-316  600  3.964835535787100e+04  9.332270103099999e+01  8.336241292000000e+01
