# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
3.535533910000000e-01  17496  1.821919796244805e+01  14  1.355432759585433e+01  8.463243300000000e+00  1.548914606000000e+00
2.500000000000000e-01  20856  1.470460669932149e+01  35  3.778033503077647e+01  1.005943766400000e+01  1.595228120000000e+00
1.767766950000000e-01  28264  1.126669482811043e+01  64  9.600272756787834e+01  1.393680847000000e+01  1.809823618000000e+00
1.250000000000000e-01  59030  6.845301966355342e+00  85  1.795241041298817e+02  2.886943690200000e+01  5.991237524000000e+00
8.838834800000001e-02  169549  3.367310415662358e+00  147  5.467295052600781e+02  8.157383982400000e+01  2.077431085500000e+01
6.250000000000000e-02  445496  1.751542268898301e+00  295  5.926352598940315e+03  2.111994016850000e+02  7.945714074300000e+01
4.420000000000000e-02  1270577  8.577982921292681e-01  10000  5.739191453525479e+05  6.047815744540000e+02  3.255038956580800e+04
