# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
2.500000000000000e-01  4449  2.470328229206233e-323  28  4.450673812987522e+00  2.454957684000000e+00  1.937905203000000e+00
1.767766950000000e-01  12175  2.470328229206233e-323  35  5.223289695567414e+00  6.853122336000000e+00  4.767687450000000e+00
1.250000000000000e-01  33836  2.470328229206233e-323  44  6.709217958387420e+00  1.809570867000000e+01  2.111852439600000e+01
8.838834800000001e-02  94037  2.470328229206233e-323  55  9.978405283606476e+00  4.481201339200000e+01  3.697045025800000e+01
6.250000000000000e-02  262213  2.470328229206233e-323  66  1.394470765936308e+01  1.322102657430000e+02  9.060932723800001e+01
4.420000000000000e-02  733533  2.470328229206233e-323  85  1.970111887255297e+01  3.863168779030000e+02  2.611606790090000e+02
3.125000000000000e-02  2061066  2.470328229206233e-323  105  2.786258802336811e+01  9.809636813229999e+02  7.008133809090000e+02
