# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
3.535533910000000e-01  17496  1.821919796244440e+01  11  1.000000000000000e+00  9.629890326000000e+00  9.237991100000000e-02
2.500000000000000e-01  20856  1.470460669933472e+01  26  1.000000000000000e+00  1.126021934100000e+01  1.790845400000000e-01
1.767766950000000e-01  28264  1.126669482810822e+01  43  1.000000000000000e+00  1.544511018700000e+01  4.723429830000000e-01
1.250000000000000e-01  59030  6.845301966350366e+00  55  1.000000000000000e+00  3.212001456100000e+01  1.081394316300000e+01
8.838834800000001e-02  169549  3.367310415660782e+00  110  1.000000000000000e+00  9.201385437400000e+01  3.384300218300000e+01
6.250000000000000e-02  445496  1.751542268870463e+00  138  1.000000000000000e+00  2.365777621630000e+02  7.765359901200000e+01
4.420000000000000e-02  1270577  8.577982632738156e-01  234  1.000000000000000e+00  6.718590003309999e+02  2.910449133640000e+02
3.125000000000000e-02  3443619  4.371149087492883e-01  337  1.000000000000000e+00  1.800241298621000e+03  1.078670348201000e+03
