# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
2.500000000000000e-01  4449  0.000000000000000e+00  11  1.588255743161727e+00  1.584686400000000e-01  6.909707170000000e-01
1.767766950000000e-01  12175  0.000000000000000e+00  12  1.876552737302386e+00  4.118105000000000e-01  1.344956483000000e+00
1.250000000000000e-01  33836  0.000000000000000e+00  13  2.448826624119449e+00  1.171763876000000e+00  7.583098246000000e+00
8.838834800000001e-02  94037  0.000000000000000e+00  15  3.564074800634355e+00  5.029751652000001e+00  2.027410899700000e+01
6.250000000000000e-02  262213  0.000000000000000e+00  17  5.040495799536158e+00  1.360468659700000e+01  5.150674323300000e+01
4.420000000000000e-02  733533  0.000000000000000e+00  20  7.359808270629528e+00  3.990266527400000e+01  1.439704099490000e+02
3.125000000000000e-02  2061066  0.000000000000000e+00  23  1.038316166307206e+01  1.184571898500000e+02  4.309869298980000e+02
