# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
3.535533910000000e-01  17496  6.952598913799406e-310  14  2.404848278426712e+00  1.022466353000000e+01  3.539221200000000e-01
2.500000000000000e-01  20856  6.952598913799406e-310  17  3.380291037860620e+00  1.214940182000000e+01  4.774713900000000e-01
1.767766950000000e-01  28264  6.952598913799406e-310  21  5.399507392086424e+00  1.669422379800000e+01  7.492594910000000e-01
1.250000000000000e-01  59030  6.952598913799406e-310  24  7.569056642833222e+00  3.467006804000000e+01  5.247760923000000e+00
8.838834800000001e-02  169549  6.952598913799406e-310  28  1.139430863721899e+01  9.398637480000001e+01  9.745202894000000e+00
6.250000000000000e-02  445496  6.952598913799406e-310  32  1.554177825296043e+01  2.420449720590000e+02  2.041891106400000e+01
