# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
3.535533910000000e-01  17496  6.953094318746345e-310  10  1.600295061627993e+00  1.213014320000000e-01  1.395508863000000e+00
2.500000000000000e-01  20856  6.953094318746345e-310  11  1.879622441304301e+00  3.072316350000001e-01  2.091185696000000e+00
1.767766950000000e-01  28264  6.953094318746345e-310  14  2.636119869785615e+00  3.966161390000000e-01  3.371091836000000e+00
1.250000000000000e-01  59030  6.953094318746345e-310  17  3.509126989513538e+00  8.269513870000000e-01  1.078037671300000e+01
8.838834800000001e-02  169549  6.953094318746345e-310  20  4.929852896577002e+00  2.039657020000000e+00  3.518615091400000e+01
6.250000000000000e-02  445496  6.953094318746345e-310  24  6.628858277026307e+00  5.431209961000000e+00  1.132636610470000e+02
4.420000000000000e-02  1270577  6.953094318746345e-310  30  9.517303253312564e+00  1.553299365000000e+01  4.319594952370000e+02
3.125000000000000e-02  3443619  6.953094318746345e-310  35  1.308073034714469e+01  4.190716355300000e+01  1.548515762160000e+03
