# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
3.535533910000000e-01  17496  2.470328229206233e-323  32  5.954248685551646e+01  1.984557698000000e+00  1.323897620000000e-01
2.500000000000000e-01  20856  2.470328229206233e-323  78  1.938991901187954e+02  4.662967599000000e+00  3.252827130000000e-01
1.767766950000000e-01  28264  2.470328229206233e-323  143  5.908944563249580e+02  7.277185862000000e+00  6.137304139999999e-01
