# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
2.500000000000000e-01  4449  3.581101830934159e+00  32  3.904331353806977e+00  1.172645032000000e+00  8.221649700000000e-01
1.767766950000000e-01  12175  1.823872526880535e+00  43  5.979262435512112e+00  4.439678699000000e+00  4.069211299000000e+00
1.250000000000000e-01  33836  8.800009915139135e-01  56  7.895376686797427e+00  1.551118607500000e+01  2.344271937500000e+01
8.838834800000001e-02  94037  4.286831432298038e-01  73  1.157103956203861e+01  4.134782674500000e+01  4.580654854900000e+01
6.250000000000000e-02  262213  2.101657053142186e-01  96  1.662401183820812e+01  1.196266560360000e+02  1.170346897220000e+02
4.420000000000000e-02  733533  1.038899475850858e-01  139  2.441112720983995e+01  3.544679004690000e+02  4.454893252570000e+02
3.125000000000000e-02  2061066  5.128364162382174e-02  188  3.493985727342385e+01  9.563621315529999e+02  1.811421291673000e+03
