# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
2.500000000000000e-01  4449  3.581101830930195e+00  11  1.598343688954889e+00  1.673238930000000e-01  6.646067440000001e-01
1.767766950000000e-01  12175  1.823872526881555e+00  13  1.892526148460510e+00  4.365079850000000e-01  3.304818176000000e+00
1.250000000000000e-01  33836  8.800009915151539e-01  14  2.482679696980450e+00  2.694342848000000e+00  1.493586495500000e+01
8.838834800000001e-02  94037  4.286831432307295e-01  17  3.697642033927120e+00  5.826663580000001e+00  2.928967253900000e+01
6.250000000000000e-02  262213  2.101657053140230e-01  19  5.354965800585279e+00  1.697561445800000e+01  6.875023624700000e+01
4.420000000000000e-02  733533  1.038899475856219e-01  24  8.032249553417966e+00  5.256676048600000e+01  1.996350555950000e+02
3.125000000000000e-02  2061066  5.128364162536440e-02  27  1.153623270371583e+01  1.475410894130000e+02  5.897453596070001e+02
