# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
2.500000000000000e-01  4449  6.923193506137647e-310  1000  1.538865062568232e+10  8.104293600000001e-02  5.568101700500000e+01
1.767766950000000e-01  12175  6.923193506137647e-310  1000  1.398318355691464e+10  4.786432330000001e-01  8.352182976600001e+01
