# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
3.535533910000000e-01  17496  1.821919796244497e+01  7  1.000000000000000e+00  1.059366758000000e+01  5.960096060000000e-01
2.500000000000000e-01  20856  1.470460669933443e+01  8  1.000000000000000e+00  1.240468614800000e+01  7.815258480000000e-01
1.767766950000000e-01  28264  1.126669482811411e+01  9  1.000000000000000e+00  1.739379936000000e+01  1.230468464000000e+00
1.250000000000000e-01  59030  6.845301966351816e+00  10  1.000000000000000e+00  3.670560350900000e+01  5.717318621000000e+00
8.838834800000001e-02  169549  3.367310415662814e+00  11  1.000000000000000e+00  1.010039466650000e+02  1.246586501200000e+01
6.250000000000000e-02  445496  1.751542268870805e+00  12  1.000000000000000e+00  2.590178096680000e+02  2.835191421700000e+01
4.420000000000000e-02  1270577  8.577982632736302e-01  15  1.000000000000000e+00  7.375271678450000e+02  9.016764521800000e+01
3.125000000000000e-02  3443619  4.371149087478354e-01  18  1.000000000000000e+00  1.972857523067000e+03  2.768706086810000e+02
