# h                    #cell      L2_error           #iteration      condition_number     assemble[s]            solve[s]
2.500000000000000e-01  4449  3.581101830943647e+00  38  1.674259297537380e+00  2.139693012000000e+00  1.674833879000000e+00
1.767766950000000e-01  12175  1.823872526890747e+00  51  4.665412033525591e+00  4.581789951000000e+00  3.741357683000000e+00
1.250000000000000e-01  33836  8.800009915258163e-01  68  1.618096627278027e+00  1.302057302100000e+01  2.459584555300000e+01
8.838834800000001e-02  94037  4.286831432284133e-01  102  2.057532056003396e+00  3.399196856000000e+01  4.608217633600000e+01
6.250000000000000e-02  262213  2.101657053140464e-01  149  1.488441444983433e+01  9.045654174500000e+01  1.065221221030000e+02
4.420000000000000e-02  733533  1.038899475857846e-01  288  1.323058346146932e+01  2.520845876690000e+02  4.083989130740000e+02
3.125000000000000e-02  2061066  5.128364162508018e-02  448  2.907733242598101e+01  7.024396667669999e+02  1.657156543961000e+03
